Date,Price
2010-12-27,1257.5
2010-12-23,1256.8
2010-12-22,1258.8
2010-12-21,1254.6
2010-12-20,1247.1
2010-12-17,1243.9
2010-12-16,1242.9
2010-12-15,1235.2
2010-12-14,1241.6
2010-12-13,1240.5
2010-12-10,1240.4
2010-12-09,1233
2010-12-08,1228.3
2010-12-07,1223.8
2010-12-06,1223.1
2010-12-03,1224.7
2010-12-02,1221.5
2010-12-01,1206.1
2010-11-30,1180.5
2010-11-29,1187.8
2010-11-26,1189.4
2010-11-24,1198.3
2010-11-23,1180.7
2010-11-22,1197.8
2010-11-19,1199.7
2010-11-18,1196.7
2010-11-17,1178.6
2010-11-16,1178.3
2010-11-15,1197.8
2010-11-12,1199.2
2010-11-11,1213.5
2010-11-10,1218.7
2010-11-09,1213.4
2010-11-08,1223.2
2010-11-05,1225.8
2010-11-04,1221.1
2010-11-03,1198
2010-11-02,1193.6
2010-11-01,1184.4
2010-10-29,1183.3
2010-10-28,1183.8
2010-10-27,1182.5
2010-10-26,1185.6
2010-10-25,1185.6
2010-10-22,1183.1
2010-10-21,1180.3
2010-10-20,1178.2
2010-10-19,1165.9
2010-10-18,1184.7
2010-10-15,1176.2
2010-10-14,1173.8
2010-10-13,1178.1
2010-10-12,1169.8
2010-10-11,1165.3
2010-10-08,1165.2
2010-10-07,1158.1
2010-10-06,1160
2010-10-05,1160.8
2010-10-04,1137
2010-10-01,1146.2
2010-09-30,1141.2
2010-09-29,1144.7
2010-09-28,1147.7
2010-09-27,1142.2
2010-09-24,1148.7
2010-09-23,1124.8
2010-09-22,1134.3
2010-09-21,1139.8
2010-09-20,1142.7
2010-09-17,1125.6
2010-09-16,1124.7
2010-09-15,1125.1
2010-09-14,1121.1
2010-09-13,1121.9
2010-09-10,1109.5
2010-09-09,1104.2
2010-09-08,1098.9
2010-09-07,1091.8
2010-09-03,1104.5
2010-09-02,1090.1
2010-09-01,1080.3
2010-08-31,1049.3
2010-08-30,1048.9
2010-08-27,1064.6
2010-08-26,1047.2
2010-08-25,1055.3
2010-08-24,1051.9
2010-08-23,1067.4
2010-08-20,1071.7
2010-08-19,1075.6
2010-08-18,1094.2
2010-08-17,1092.5
2010-08-16,1079.4
2010-08-13,1079.2
2010-08-12,1083.6
2010-08-11,1089.5
2010-08-10,1121.1
2010-08-09,1127.8
2010-08-06,1121.6
2010-08-05,1125.8
2010-08-04,1127.2
2010-08-03,1120.5
2010-08-02,1125.9
2010-07-30,1101.6
2010-07-29,1101.5
2010-07-28,1106.1
2010-07-27,1113.8
2010-07-26,1115
2010-07-23,1102.7
2010-07-22,1093.7
2010-07-21,1069.6
2010-07-20,1083.5
2010-07-19,1071.2
2010-07-16,1064.9
2010-07-15,1096.5
2010-07-14,1095.2
2010-07-13,1095.3
2010-07-12,1078.8
2010-07-09,1078
2010-07-08,1070.2
2010-07-07,1060.3
2010-07-06,1028.1
2010-07-02,1022.6
2010-07-01,1027.4
2010-06-30,1030.7
2010-06-29,1041.2
2010-06-28,1074.6
2010-06-25,1076.8
2010-06-24,1073.7
2010-06-23,1092
2010-06-22,1095.3
2010-06-21,1113.2
2010-06-18,1117.5
2010-06-17,1116
2010-06-16,1114.6
2010-06-15,1115.2
2010-06-14,1089.6
2010-06-11,1091.6
2010-06-10,1086.8
2010-06-09,1055.7
2010-06-08,1062
2010-06-07,1050.5
2010-06-04,1064.9
2010-06-03,1102.8
2010-06-02,1098.4
2010-06-01,1070.7
2010-05-28,1089.4
2010-05-27,1103.1
2010-05-26,1068
2010-05-25,1074
2010-05-24,1073.7
2010-05-21,1087.7
2010-05-20,1071.6
2010-05-19,1115
2010-05-18,1120.8
2010-05-17,1136.9
2010-05-14,1135.7
2010-05-13,1157.4
2010-05-12,1171.7
2010-05-11,1155.8
2010-05-10,1159.7
2010-05-07,1110.9
2010-05-06,1128.2
2010-05-05,1165.9
2010-05-04,1173.6
2010-05-03,1202.3
2010-04-30,1186.7
2010-04-29,1206.8
2010-04-28,1191.4
2010-04-27,1183.7
2010-04-26,1212
2010-04-23,1217.3
2010-04-22,1208.7
2010-04-21,1205.9
2010-04-20,1207.2
2010-04-19,1197.5
2010-04-16,1192.1
2010-04-15,1211.7
2010-04-14,1210.7
2010-04-13,1197.3
2010-04-12,1196.5
2010-04-09,1194.4
2010-04-08,1186.4
2010-04-07,1182.5
2010-04-06,1189.4
2010-04-05,1187.4
2010-04-01,1178.1
2010-03-31,1169.4
2010-03-30,1173.3
2010-03-29,1173.2
2010-03-26,1166.6
2010-03-25,1165.7
2010-03-24,1167.7
2010-03-23,1174.2
2010-03-22,1165.8
2010-03-19,1159.9
2010-03-18,1165.8
2010-03-17,1166.2
2010-03-16,1159.5
2010-03-15,1150.5
2010-03-12,1150
2010-03-11,1150.2
2010-03-10,1145.6
2010-03-09,1140.5
2010-03-08,1138.5
2010-03-05,1138.7
2010-03-04,1123
2010-03-03,1118.8
2010-03-02,1118.3
2010-03-01,1115.7
2010-02-26,1104.5
2010-02-25,1102.9
2010-02-24,1105.2
2010-02-23,1094.6
2010-02-22,1108
2010-02-19,1109.2
2010-02-18,1106.8
2010-02-17,1099.5
2010-02-16,1094.9
2010-02-12,1075.5
2010-02-11,1078.5
2010-02-10,1068.1
2010-02-09,1070.5
2010-02-08,1056.7
2010-02-05,1066.2
2010-02-04,1063.1
2010-02-03,1097.3
2010-02-02,1103.3
2010-02-01,1089.2
2010-01-29,1073.9
2010-01-28,1084.5
2010-01-27,1097.5
2010-01-26,1092.2
2010-01-25,1096.8
2010-01-22,1091.8
2010-01-21,1116.5
2010-01-20,1138
2010-01-19,1150.2
2010-01-15,1136
2010-01-14,1148.5
2010-01-13,1145.7
2010-01-12,1136.2
2010-01-11,1147
2010-01-08,1145
2010-01-07,1141.7
2010-01-06,1137.1
2010-01-05,1136.5
2010-01-04,1133
2009-12-31,1115.1
2009-12-30,1126.4
2009-12-29,1126.2
2009-12-28,1127.8
2009-12-24,1126.5
2009-12-23,1120.6
2009-12-22,1118
2009-12-21,1114
2009-12-18,1102.5
2009-12-17,1096.1
2009-12-16,1109.2
2009-12-15,1107.9
2009-12-14,1114.1
2009-12-11,1106.4
2009-12-10,1102.3
2009-12-09,1096
2009-12-08,1091.9
2009-12-07,1103.2
2009-12-04,1106
2009-12-03,1099.9
2009-12-02,1109.2
2009-12-01,1108.9
2009-11-30,1095.6
2009-11-27,1091.5
2009-11-25,1110.6
2009-11-24,1105.7
2009-11-23,1106.2
2009-11-20,1091.4
2009-11-19,1094.9
2009-11-18,1109.8
2009-11-17,1110.3
2009-11-16,1109.3
2009-11-13,1093.5
2009-11-12,1087.2
2009-11-11,1098.5
2009-11-10,1093
2009-11-09,1093.1
2009-11-06,1069.3
2009-11-05,1066.6
2009-11-04,1046.5
2009-11-03,1045.4
2009-11-02,1042.9
2009-10-30,1036.2
2009-10-29,1066.1
2009-10-28,1042.6
2009-10-27,1063.4
2009-10-26,1067
2009-10-23,1079.6
2009-10-22,1092.9
2009-10-21,1081.4
2009-10-20,1091.1
2009-10-19,1097.9
2009-10-16,1087.7
2009-10-15,1096.6
2009-10-14,1092
2009-10-13,1073.2
2009-10-12,1076.2
2009-10-09,1071.5
2009-10-08,1065.5
2009-10-07,1057.6
2009-10-06,1054.7
2009-10-05,1040.5
2009-10-02,1025.2
2009-10-01,1029.8
2009-09-30,1057.1
2009-09-29,1060.6
2009-09-28,1063
2009-09-25,1044.4
2009-09-24,1050.8
2009-09-23,1060.9
2009-09-22,1071.7
2009-09-21,1064.7
2009-09-18,1068.3
2009-09-17,1065.5
2009-09-16,1068.8
2009-09-15,1052.6
2009-09-14,1049.3
2009-09-11,1042.7
2009-09-10,1044.1
2009-09-09,1033.4
2009-09-08,1025.4
2009-09-04,1016.4
2009-09-03,1003.2
2009-09-02,994.8
2009-09-01,998
2009-08-31,1020.6
2009-08-28,1028.9
2009-08-27,1031
2009-08-26,1028.1
2009-08-25,1028
2009-08-24,1025.6
2009-08-21,1026.1
2009-08-20,1007.4
2009-08-19,996.5
2009-08-18,989.7
2009-08-17,979.7
2009-08-14,1004.1
2009-08-13,1012.7
2009-08-12,1005.8
2009-08-11,994.4
2009-08-10,1007.1
2009-08-07,1010.5
2009-08-06,997.1
2009-08-05,1002.7
2009-08-04,1005.6
2009-08-03,1002.6
2009-07-31,987.5
2009-07-30,986.8
2009-07-29,975.1
2009-07-28,979.6
2009-07-27,982.2
2009-07-24,979.3
2009-07-23,976.3
2009-07-22,954.1
2009-07-21,954.6
2009-07-20,951.1
2009-07-17,940.4
2009-07-16,940.7
2009-07-15,932.7
2009-07-14,905.8
2009-07-13,901
2009-07-10,879.1
2009-07-09,882.7
2009-07-08,879.6
2009-07-07,881
2009-07-06,898.7
2009-07-02,896.4
2009-07-01,923.3
2009-06-30,919.3
2009-06-29,927.2
2009-06-26,918.9
2009-06-25,920.3
2009-06-24,900.9
2009-06-23,895.1
2009-06-22,893
2009-06-19,921.2
2009-06-18,918.4
2009-06-17,910.7
2009-06-16,912
2009-06-15,923.7
2009-06-12,946.2
2009-06-11,944.9
2009-06-10,939.1
2009-06-09,942.4
2009-06-08,939.1
2009-06-05,940.1
2009-06-04,942.5
2009-06-03,931.8
2009-06-02,944.7
2009-06-01,942.9
2009-05-29,919.1
2009-05-28,906.8
2009-05-27,893.1
2009-05-26,910.3
2009-05-22,887
2009-05-21,888.3
2009-05-20,903.5
2009-05-19,908.1
2009-05-18,909.7
2009-05-15,882.9
2009-05-14,893.1
2009-05-13,883.9
2009-05-12,908.4
2009-05-11,909.2
2009-05-08,929.2
2009-05-07,907.4
2009-05-06,919.5
2009-05-05,903.8
2009-05-04,907.2
2009-05-01,877.5
2009-04-30,872.8
2009-04-29,873.6
2009-04-28,855.2
2009-04-27,857.5
2009-04-24,866.2
2009-04-23,851.9
2009-04-22,843.5
2009-04-21,850.1
2009-04-20,832.4
2009-04-17,869.6
2009-04-16,865.3
2009-04-15,852.1
2009-04-14,841.5
2009-04-13,858.7
2009-04-09,856.6
2009-04-08,825.2
2009-04-07,815.5
2009-04-06,835.5
2009-04-03,842.5
2009-04-02,834.4
2009-04-01,811.1
2009-03-31,797.9
2009-03-30,787.5
2009-03-27,815.9
2009-03-26,832.9
2009-03-25,813.9
2009-03-24,806.1
2009-03-23,822.9
2009-03-20,768.5
2009-03-19,784
2009-03-18,794.4
2009-03-17,778.1
2009-03-16,753.9
2009-03-13,756.5
2009-03-12,750.7
2009-03-11,721.4
2009-03-10,719.6
2009-03-09,676.5
2009-03-06,683.4
2009-03-05,682.5
2009-03-04,712.9
2009-03-03,696.3
2009-03-02,700.8
2009-02-27,735.1
2009-02-26,752.8
2009-02-25,764.9
2009-02-24,773.1
2009-02-23,743.3
2009-02-20,770
2009-02-19,778.9
2009-02-18,788.4
2009-02-17,789.2
2009-02-13,826.8
2009-02-12,835.2
2009-02-11,833.7
2009-02-10,827.2
2009-02-09,869.9
2009-02-06,868.6
2009-02-05,845.9
2009-02-04,832.2
2009-02-03,838.5
2009-02-02,825.4
2009-01-30,825.9
2009-01-29,845.1
2009-01-28,874.1
2009-01-27,845.7
2009-01-26,836.6
2009-01-23,832
2009-01-22,827.5
2009-01-21,840.2
2009-01-20,805.2
2009-01-16,850.1
2009-01-15,843.7
2009-01-14,842.6
2009-01-13,871.8
2009-01-12,870.3
2009-01-09,890.4
2009-01-08,909.7
2009-01-07,906.6
2009-01-06,934.7
2009-01-05,927.5
2009-01-02,931.8
2008-12-31,903.2
2008-12-30,890.6
2008-12-29,869.4
2008-12-26,872.8
2008-12-24,868.1
2008-12-23,863.2
2008-12-22,871.6
2008-12-19,887.9
2008-12-18,885.3
2008-12-17,904.4
2008-12-16,913.2
2008-12-15,868.6
2008-12-12,879.7
2008-12-11,873.6
2008-12-10,899.2
2008-12-09,888.7
2008-12-08,909.7
2008-12-05,876.1
2008-12-04,845.2
2008-12-03,870.7
2008-12-02,848.8
2008-12-01,816.2
2008-11-28,896.2
2008-11-26,887.7
2008-11-25,857.4
2008-11-24,851.8
2008-11-21,800
2008-11-20,752.4
2008-11-19,806.6
2008-11-18,859.1
2008-11-17,850.8
2008-11-14,873.3
2008-11-13,911.3
2008-11-12,852.3
2008-11-11,899
2008-11-10,919.2
2008-11-07,931
2008-11-06,904.9
2008-11-05,952.8
2008-11-04,1005.8
2008-11-03,966.3
2008-10-31,968.8
2008-10-30,954.1
2008-10-29,930.1
2008-10-28,940.5
2008-10-27,848.9
2008-10-24,876.8
2008-10-23,908.1
2008-10-22,896.8
2008-10-21,955
2008-10-20,985.4
2008-10-17,940.5
2008-10-16,946.4
2008-10-15,907.8
2008-10-14,998
2008-10-13,1003.4
2008-10-10,899.2
2008-10-09,909.9
2008-10-08,984.9
2008-10-07,996.2
2008-10-06,1056.9
2008-10-03,1099.2
2008-10-02,1114.3
2008-10-01,1161.1
2008-09-30,1166.4
2008-09-29,1106.4
2008-09-26,1213
2008-09-25,1209.2
2008-09-24,1185.9
2008-09-23,1188.2
2008-09-22,1207.1
2008-09-19,1255.1
2008-09-18,1206.5
2008-09-17,1156.4
2008-09-16,1213.6
2008-09-15,1192.7
2008-09-12,1251.7
2008-09-11,1249
2008-09-10,1232
2008-09-09,1224.5
2008-09-08,1267.8
2008-09-05,1242.3
2008-09-04,1236.8
2008-09-03,1275
2008-09-02,1277.6
2008-08-29,1282.8
2008-08-28,1300.7
2008-08-27,1281.7
2008-08-26,1271.5
2008-08-25,1266.8
2008-08-22,1292.2
2008-08-21,1277.7
2008-08-20,1274.5
2008-08-19,1266.7
2008-08-18,1278.6
2008-08-15,1298.2
2008-08-14,1292.9
2008-08-13,1285.8
2008-08-12,1289.6
2008-08-11,1305.3
2008-08-08,1296.3
2008-08-07,1266.1
2008-08-06,1289.2
2008-08-05,1284.9
2008-08-04,1249
2008-08-01,1260.3
2008-07-31,1267.4
2008-07-30,1284.3
2008-07-29,1263.2
2008-07-28,1234.4
2008-07-25,1257.8
2008-07-24,1252.5
2008-07-23,1282.2
2008-07-22,1277
2008-07-21,1260
2008-07-18,1260.7
2008-07-17,1260.3
2008-07-16,1245.4
2008-07-15,1214.9
2008-07-14,1228.3
2008-07-11,1239.5
2008-07-10,1253.4
2008-07-09,1244.7
2008-07-08,1273.7
2008-07-07,1252.3
2008-07-03,1262.9
2008-07-02,1261.5
2008-07-01,1284.9
2008-06-30,1280
2008-06-27,1278.4
2008-06-26,1283.2
2008-06-25,1322
2008-06-24,1314.3
2008-06-23,1318
2008-06-20,1317.9
2008-06-19,1342.8
2008-06-18,1337.8
2008-06-17,1350.9
2008-06-16,1360.1
2008-06-13,1360
2008-06-12,1339.9
2008-06-11,1335.5
2008-06-10,1358.4
2008-06-09,1361.8
2008-06-06,1360.7
2008-06-05,1404
2008-06-04,1377.2
2008-06-03,1377.7
2008-06-02,1385.7
2008-05-30,1400.4
2008-05-29,1398.3
2008-05-28,1390.8
2008-05-27,1385.3
2008-05-23,1375.9
2008-05-22,1394.3
2008-05-21,1390.7
2008-05-20,1413.4
2008-05-19,1426.6
2008-05-16,1425.3
2008-05-15,1423.6
2008-05-14,1408.7
2008-05-13,1403
2008-05-12,1403.6
2008-05-09,1388.3
2008-05-08,1397.7
2008-05-07,1392.6
2008-05-06,1418.3
2008-05-05,1407.5
2008-05-02,1413.9
2008-05-01,1409.3
2008-04-30,1385.6
2008-04-29,1390.9
2008-04-28,1396.4
2008-04-25,1397.8
2008-04-24,1388.8
2008-04-23,1379.9
2008-04-22,1375.9
2008-04-21,1388.2
2008-04-18,1390.3
2008-04-17,1365.6
2008-04-16,1364.7
2008-04-15,1334.4
2008-04-14,1328.3
2008-04-11,1332.8
2008-04-10,1360.5
2008-04-09,1354.5
2008-04-08,1365.5
2008-04-07,1372.5
2008-04-04,1370.4
2008-04-03,1369.3
2008-04-02,1367.5
2008-04-01,1370.2
2008-03-31,1322.7
2008-03-28,1315.2
2008-03-27,1325.8
2008-03-26,1341.1
2008-03-25,1353
2008-03-24,1349.9
2008-03-20,1329.5
2008-03-19,1298.4
2008-03-18,1330.7
2008-03-17,1276.6
2008-03-14,1288.1
2008-03-13,1315.5
2008-03-12,1308.8
2008-03-11,1320.7
2008-03-10,1273.4
2008-03-07,1293.4
2008-03-06,1304.3
2008-03-05,1333.7
2008-03-04,1326.8
2008-03-03,1331.3
2008-02-29,1330.6
2008-02-28,1367.7
2008-02-27,1380
2008-02-26,1381.3
2008-02-25,1371.8
2008-02-22,1353.1
2008-02-21,1342.5
2008-02-20,1360
2008-02-19,1348.8
2008-02-15,1350
2008-02-14,1348.9
2008-02-13,1367.2
2008-02-12,1348.9
2008-02-11,1339.1
2008-02-08,1331.3
2008-02-07,1336.9
2008-02-06,1326.5
2008-02-05,1336.6
2008-02-04,1380.8
2008-02-01,1395.4
2008-01-31,1378.5
2008-01-30,1355.8
2008-01-29,1362.3
2008-01-28,1354
2008-01-25,1330.6
2008-01-24,1352.1
2008-01-23,1338.6
2008-01-22,1310.5
2008-01-18,1325.2
2008-01-17,1333.2
2008-01-16,1373.2
2008-01-15,1381
2008-01-14,1416.2
2008-01-11,1401
2008-01-10,1420.3
2008-01-09,1409.1
2008-01-08,1390.2
2008-01-07,1416.2
2008-01-04,1411.6
2008-01-03,1447.2
2008-01-02,1447.2
2007-12-31,1468.4
2007-12-28,1478.5
2007-12-27,1476.4
2007-12-26,1497.7
2007-12-24,1496.5
2007-12-21,1484.5
2007-12-20,1460.1
2007-12-19,1453
2007-12-18,1455
2007-12-17,1445.9
2007-12-14,1468
2007-12-13,1488.4
2007-12-12,1486.6
2007-12-11,1477.7
2007-12-10,1516
2007-12-07,1504.7
2007-12-06,1507.3
2007-12-05,1485
2007-12-04,1462.8
2007-12-03,1472.4
2007-11-30,1481.1
2007-11-29,1469.7
2007-11-28,1469
2007-11-27,1428.2
2007-11-26,1407.2
2007-11-23,1440.7
2007-11-21,1416.8
2007-11-20,1439.7
2007-11-19,1433.3
2007-11-16,1458.7
2007-11-15,1451.2
2007-11-14,1470.6
2007-11-13,1481
2007-11-12,1439.2
2007-11-09,1453.7
2007-11-08,1474.8
2007-11-07,1475.6
2007-11-06,1520.3
2007-11-05,1502.2
2007-11-02,1509.7
2007-11-01,1508.4
2007-10-31,1549.4
2007-10-30,1531
2007-10-29,1541
2007-10-26,1535.3
2007-10-25,1514.4
2007-10-24,1515.9
2007-10-23,1519.6
2007-10-22,1506.3
2007-10-19,1500.6
2007-10-18,1540.1
2007-10-17,1541.2
2007-10-16,1538.5
2007-10-15,1548.7
2007-10-12,1561.8
2007-10-11,1554.4
2007-10-10,1562.5
2007-10-09,1565.2
2007-10-08,1552.6
2007-10-05,1557.6
2007-10-04,1542.8
2007-10-03,1539.6
2007-10-02,1546.6
2007-10-01,1547
2007-09-28,1526.8
2007-09-27,1531.4
2007-09-26,1525.4
2007-09-25,1517.2
2007-09-24,1517.7
2007-09-21,1525.8
2007-09-20,1518.8
2007-09-19,1529
2007-09-18,1519.8
2007-09-17,1476.7
2007-09-14,1484.2
2007-09-13,1484
2007-09-12,1471.6
2007-09-11,1471.5
2007-09-10,1451.7
2007-09-07,1453.5
2007-09-06,1478.5
2007-09-05,1472.3
2007-09-04,1489.4
2007-08-31,1474
2007-08-30,1457.6
2007-08-29,1463.8
2007-08-28,1432.4
2007-08-27,1466.8
2007-08-24,1479.4
2007-08-23,1462.5
2007-08-22,1464.1
2007-08-21,1447.1
2007-08-20,1445.5
2007-08-17,1445.9
2007-08-16,1411.3
2007-08-15,1406.7
2007-08-14,1426.5
2007-08-13,1452.9
2007-08-10,1453.6
2007-08-09,1453.1
2007-08-08,1497.5
2007-08-07,1476.7
2007-08-06,1467.7
2007-08-03,1433.1
2007-08-02,1472.2
2007-08-01,1465.8
2007-07-31,1455.3
2007-07-30,1473.9
2007-07-27,1459
2007-07-26,1482.7
2007-07-25,1518.1
2007-07-24,1511
2007-07-23,1541.6
2007-07-20,1534.1
2007-07-19,1553.1
2007-07-18,1546.2
2007-07-17,1549.4
2007-07-16,1549.5
2007-07-13,1552.5
2007-07-12,1547.7
2007-07-11,1518.8
2007-07-10,1510.1
2007-07-09,1531.8
2007-07-06,1530.4
2007-07-05,1525.4
2007-07-03,1524.9
2007-07-02,1519.4
2007-06-29,1503.3
2007-06-28,1505.7
2007-06-27,1506.3
2007-06-26,1492.9
2007-06-25,1497.7
2007-06-22,1502.6
2007-06-21,1522.2
2007-06-20,1512.8
2007-06-19,1533.7
2007-06-18,1531
2007-06-15,1532.9
2007-06-14,1523
2007-06-13,1515.7
2007-06-12,1493
2007-06-11,1509.1
2007-06-08,1507.7
2007-06-07,1490.7
2007-06-06,1517.4
2007-06-05,1531
2007-06-04,1539.2
2007-06-01,1536.3
2007-05-31,1530.6
2007-05-30,1530.2
2007-05-29,1518.1
2007-05-25,1515.7
2007-05-24,1507.5
2007-05-23,1522.3
2007-05-22,1524.1
2007-05-21,1525.1
2007-05-18,1522.8
2007-05-17,1512.8
2007-05-16,1514.1
2007-05-15,1501.2
2007-05-14,1503.2
2007-05-11,1505.8
2007-05-10,1491.5
2007-05-09,1512.6
2007-05-08,1507.7
2007-05-07,1509.5
2007-05-04,1505.6
2007-05-03,1502.4
2007-05-02,1495.9
2007-05-01,1486.3
2007-04-30,1482.4
2007-04-27,1494.1
2007-04-26,1494.2
2007-04-25,1495.4
2007-04-24,1480.4
2007-04-23,1480.9
2007-04-20,1484.3
2007-04-19,1470.7
2007-04-18,1472.5
2007-04-17,1471.5
2007-04-16,1468.5
2007-04-13,1452.8
2007-04-12,1447.8
2007-04-11,1438.9
2007-04-10,1448.4
2007-04-09,1444.6
2007-04-05,1443.8
2007-04-04,1439.4
2007-04-03,1437.8
2007-04-02,1424.5
2007-03-30,1420.9
2007-03-29,1422.5
2007-03-28,1417.2
2007-03-27,1428.6
2007-03-26,1437.5
2007-03-23,1436.1
2007-03-22,1434.5
2007-03-21,1435
2007-03-20,1410.9
2007-03-19,1402.1
2007-03-16,1387
2007-03-15,1392.3
2007-03-14,1387.2
2007-03-13,1378
2007-03-12,1406.6
2007-03-09,1402.8
2007-03-08,1401.9
2007-03-07,1392
2007-03-06,1395.4
2007-03-05,1374.1
2007-03-02,1387.2
2007-03-01,1403.2
2007-02-28,1406.8
2007-02-27,1399
2007-02-26,1449.4
2007-02-23,1451.2
2007-02-22,1456.4
2007-02-21,1457.6
2007-02-20,1459.7
2007-02-16,1455.5
2007-02-15,1456.8
2007-02-14,1455.3
2007-02-13,1444.3
2007-02-12,1433.4
2007-02-09,1438.1
2007-02-08,1448.3
2007-02-07,1450
2007-02-06,1448
2007-02-05,1447
2007-02-02,1448.4
2007-02-01,1445.9
2007-01-31,1438.2
2007-01-30,1428.8
2007-01-29,1420.6
2007-01-26,1422.2
2007-01-25,1423.9
2007-01-24,1440.1
2007-01-23,1428
2007-01-22,1423
2007-01-19,1430.5
2007-01-18,1426.4
2007-01-17,1430.6
2007-01-16,1431.9
2007-01-12,1430.7
2007-01-11,1423.8
2007-01-10,1414.8
2007-01-09,1412.1
2007-01-08,1412.8
2007-01-05,1409.7
2007-01-04,1418.3
2007-01-03,1416.6
2006-12-29,1418.3
2006-12-28,1424.7
2006-12-27,1426.8
2006-12-26,1416.9
2006-12-22,1410.8
2006-12-21,1418.3
2006-12-20,1423.5
2006-12-19,1425.5
2006-12-18,1422.5
2006-12-15,1427.1
2006-12-14,1425.5
2006-12-13,1413.2
2006-12-12,1411.6
2006-12-11,1413
2006-12-08,1409.8
2006-12-07,1407.3
2006-12-06,1412.9
2006-12-05,1414.8
2006-12-04,1409.1
2006-12-01,1396.7
2006-11-30,1400.6
2006-11-29,1399.5
2006-11-28,1386.7
2006-11-27,1381.9
2006-11-24,1401
2006-11-22,1406.1
2006-11-21,1402.8
2006-11-20,1400.5
2006-11-17,1401.2
2006-11-16,1399.8
2006-11-15,1396.6
2006-11-14,1393.2
2006-11-13,1384.4
2006-11-10,1380.9
2006-11-09,1378.3
2006-11-08,1385.7
2006-11-07,1382.8
2006-11-06,1379.8
2006-11-03,1364.3
2006-11-02,1367.3
2006-11-01,1367.8
2006-10-31,1377.9
2006-10-30,1377.9
2006-10-27,1377.3
2006-10-26,1389.1
2006-10-25,1382.2
2006-10-24,1377.4
2006-10-23,1377
2006-10-20,1368.6
2006-10-19,1367
2006-10-18,1366
2006-10-17,1364
2006-10-16,1369
2006-10-13,1365.6
2006-10-12,1362.8
2006-10-11,1350
2006-10-10,1353.4
2006-10-09,1350.7
2006-10-06,1349.6
2006-10-05,1353.2
2006-10-04,1350.2
2006-10-03,1334.1
2006-10-02,1331.3
2006-09-29,1335.8
2006-09-28,1339.2
2006-09-27,1336.6
2006-09-26,1336.3
2006-09-25,1326.4
2006-09-22,1314.8
2006-09-21,1318
2006-09-20,1325.2
2006-09-19,1318.3
2006-09-18,1321.2
2006-09-15,1319.9
2006-09-14,1316.3
2006-09-13,1318.1
2006-09-12,1313.1
2006-09-11,1299.5
2006-09-08,1298.9
2006-09-07,1294
2006-09-06,1300.3
2006-09-05,1313.2
2006-09-01,1311
2006-08-31,1303.8
2006-08-30,1304.3
2006-08-29,1304.3
2006-08-28,1301.8
2006-08-25,1295.1
2006-08-24,1296.1
2006-08-23,1293
2006-08-22,1298.8
2006-08-21,1297.5
2006-08-18,1302.3
2006-08-17,1297.5
2006-08-16,1295.4
2006-08-15,1285.6
2006-08-14,1268.2
2006-08-11,1266.7
2006-08-10,1271.8
2006-08-09,1266
2006-08-08,1271.5
2006-08-07,1275.8
2006-08-04,1279.4
2006-08-03,1280.3
2006-08-02,1278.5
2006-08-01,1270.9
2006-07-31,1276.7
2006-07-28,1278.5
2006-07-27,1263.2
2006-07-26,1268.4
2006-07-25,1268.9
2006-07-24,1260.9
2006-07-21,1240.3
2006-07-20,1249.1
2006-07-19,1259.8
2006-07-18,1236.9
2006-07-17,1234.5
2006-07-14,1236.2
2006-07-13,1242.3
2006-07-12,1258.6
2006-07-11,1272.5
2006-07-10,1267.3
2006-07-07,1265.5
2006-07-06,1274.1
2006-07-05,1270.9
2006-07-03,1280.2
2006-06-30,1270.2
2006-06-29,1272.9
2006-06-28,1246
2006-06-27,1239.2
2006-06-26,1250.6
2006-06-23,1244.5
2006-06-22,1245.6
2006-06-21,1252.2
2006-06-20,1240.1
2006-06-19,1240.1
2006-06-16,1251.5
2006-06-15,1256.2
2006-06-14,1230
2006-06-13,1223.7
2006-06-12,1236.4
2006-06-09,1252.3
2006-06-08,1257.9
2006-06-07,1256.2
2006-06-06,1263.8
2006-06-05,1265.3
2006-06-02,1288.2
2006-06-01,1285.7
2006-05-31,1270.1
2006-05-30,1259.8
2006-05-26,1280.2
2006-05-25,1272.9
2006-05-24,1258.6
2006-05-23,1256.6
2006-05-22,1262.1
2006-05-19,1267
2006-05-18,1261.8
2006-05-17,1270.3
2006-05-16,1292.1
2006-05-15,1294.5
2006-05-12,1291.2
2006-05-11,1305.9
2006-05-10,1322.8
2006-05-09,1325.1
2006-05-08,1324.7
2006-05-05,1325.8
2006-05-04,1312.2
2006-05-03,1307.8
2006-05-02,1313.2
2006-05-01,1305.2
2006-04-28,1310.6
2006-04-27,1309.7
2006-04-26,1305.4
2006-04-25,1301.7
2006-04-24,1308.1
2006-04-21,1311.3
2006-04-20,1311.5
2006-04-19,1309.9
2006-04-18,1307.7
2006-04-17,1285.3
2006-04-13,1289.1
2006-04-12,1288.1
2006-04-11,1286.6
2006-04-10,1296.6
2006-04-07,1295.5
2006-04-06,1309
2006-04-05,1311.6
2006-04-04,1305.9
2006-04-03,1297.8
2006-03-31,1294.8
2006-03-30,1300.2
2006-03-29,1302.9
2006-03-28,1293.2
2006-03-27,1301.6
2006-03-24,1303
2006-03-23,1301.7
2006-03-22,1305
2006-03-21,1297.2
